Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,Rainfall_Category,Growing_Degree_Days,Temperature_Category,Pesticide_Category,Rainfall_Temp_Ratio,Yield_per_Pesticide
Croatia,Soybeans,2008,30053,1113.0,2388.0,11.09,High,1.0899999999999999,Moderate,Medium,100.36068530207395,12.579740477187107
Croatia,Wheat,2008,54833,1113.0,2388.0,11.09,High,1.0899999999999999,Moderate,Medium,100.36068530207395,22.95228128924236
Croatia,Maize,2009,73508,1113.0,2070.0,11.06,High,1.0600000000000005,Moderate,Medium,100.63291139240506,35.49396426846934
Croatia,Potatoes,2009,193036,1113.0,2070.0,11.06,High,1.0600000000000005,Moderate,Medium,100.63291139240506,93.20907774022211
Croatia,Sorghum,2009,24835,1113.0,2070.0,11.06,High,1.0600000000000005,Moderate,Medium,100.63291139240506,11.9917914051183
Croatia,Soybeans,2009,26000,1113.0,2070.0,11.06,High,1.0600000000000005,Moderate,Medium,100.63291139240506,12.554321583775954
Croatia,Wheat,2009,51896,1113.0,2070.0,11.06,High,1.0600000000000005,Moderate,Medium,100.63291139240506,25.058425881216802
Croatia,Maize,2010,69678,1113.0,1540.0,10.0,High,0.0,Cold,Low,111.3,45.21609344581441
Croatia,Potatoes,2010,163115,1113.0,1540.0,10.0,High,0.0,Cold,Low,111.3,105.85009733939
Croatia,Sorghum,2010,25641,1113.0,1540.0,10.0,High,0.0,Cold,Low,111.3,16.63919532770928
Croatia,Soybeans,2010,27203,1113.0,1540.0,10.0,High,0.0,Cold,Low,111.3,17.652822842310187
Croatia,Wheat,2010,40415,1113.0,1540.0,10.0,High,0.0,Cold,Low,111.3,26.226476314081765
Croatia,Maize,2011,56817,1113.0,1638.74,11.02,High,1.0199999999999996,Moderate,Medium,100.99818511796734,34.650005488675035
Croatia,Potatoes,2011,153960,1113.0,1638.74,11.02,High,1.0199999999999996,Moderate,Medium,100.99818511796734,93.89293424567309
Croatia,Sorghum,2011,32000,1113.0,1638.74,11.02,High,1.0199999999999996,Moderate,Medium,100.99818511796734,19.51528900923317
Croatia,Soybeans,2011,25005,1113.0,1638.74,11.02,High,1.0199999999999996,Moderate,Medium,100.99818511796734,15.249368802371107
Croatia,Wheat,2011,52237,1113.0,1638.74,11.02,High,1.0199999999999996,Moderate,Medium,100.99818511796734,31.856879749228536
Croatia,Maize,2012,43374,1113.0,1737.47,11.12,High,1.1199999999999992,Moderate,Medium,100.08992805755396,24.94952458196
Croatia,Potatoes,2012,147848,1113.0,1737.47,11.12,High,1.1199999999999992,Moderate,Medium,100.08992805755396,85.04489579917974
Croatia,Sorghum,2012,35729,1113.0,1737.47,11.12,High,1.1199999999999992,Moderate,Medium,100.08992805755396,20.551979614258514
Croatia,Soybeans,2012,17875,1113.0,1737.47,11.12,High,1.1199999999999992,Moderate,Medium,100.08992805755396,10.28202960074088
Croatia,Wheat,2012,53473,1113.0,1737.47,11.12,High,1.1199999999999992,Moderate,Medium,100.08992805755396,30.758655599463896
Croatia,Maize,2013,65000,1113.0,1836.21,11.58,High,1.58,Moderate,Medium,96.11398963730569,35.37973340010124
Croatia,Potatoes,2013,158785,1113.0,1836.21,11.58,High,1.58,Moderate,Medium,96.11398963730569,86.42724566053963
Croatia,Sorghum,2013,50203,1113.0,1836.21,11.58,High,1.58,Moderate,Medium,96.11398963730569,27.325673167465887
Croatia,Soybeans,2013,23606,1113.0,1836.21,11.58,High,1.58,Moderate,Medium,96.11398963730569,12.848830563735229
Croatia,Wheat,2013,48846,1113.0,1836.21,11.58,High,1.58,Moderate,Medium,96.11398963730569,26.587053194789924
Denmark,Maize,2010,48105,703.0,3894.0,7.54,Moderate,0.0,Cold,Medium,93.23607427055703,12.350449293966625
Denmark,Potatoes,2010,352675,703.0,3894.0,7.54,Moderate,0.0,Cold,Medium,93.23607427055703,90.54557124518614
Denmark,Wheat,2010,66264,703.0,3894.0,7.54,Moderate,0.0,Cold,Medium,93.23607427055703,17.012580231065467
Denmark,Maize,2011,52170,703.0,4249.48,9.31,Moderate,0.0,Cold,Medium,75.51020408163265,12.273907888050292
Denmark,Potatoes,2011,389423,703.0,4249.48,9.31,Moderate,0.0,Cold,Medium,75.51020408163265,91.61859366471552
Denmark,Wheat,2011,64672,703.0,4249.48,9.31,Moderate,0.0,Cold,Medium,75.51020408163265,15.215222751312794
Denmark,Maize,2012,58217,703.0,5716.0,8.7,Moderate,0.0,Cold,Medium,80.80459770114943,10.183138009445514
Denmark,Potatoes,2012,421316,703.0,5716.0,8.7,Moderate,0.0,Cold,Medium,80.80459770114943,73.69529473500087
Denmark,Wheat,2012,73687,703.0,5716.0,8.7,Moderate,0.0,Cold,Medium,80.80459770114943,12.889102676228791
Denmark,Maize,2013,59141,703.0,4118.0,8.81,Moderate,0.0,Cold,Medium,79.79568671963678,14.358096625394513
Denmark,Potatoes,2013,415732,703.0,4118.0,8.81,Moderate,0.0,Cold,Medium,79.79568671963678,100.9303228939063
Denmark,Wheat,2013,72992,703.0,4118.0,8.81,Moderate,0.0,Cold,Medium,79.79568671963678,17.720806020878854
Denmark,Potatoes,1990,374583,703.0,5650.0,9.83,Moderate,0.0,Cold,Medium,71.51576805696847,66.28614404530171
Denmark,Wheat,1990,74180,703.0,5650.0,9.83,Moderate,0.0,Cold,Medium,71.51576805696847,13.12688019819501
Denmark,Potatoes,1991,336135,703.0,4628.0,8.62,Moderate,0.0,Cold,Medium,81.55452436194896,72.6150356448477
Denmark,Wheat,1991,70749,703.0,4628.0,8.62,Moderate,0.0,Cold,Medium,81.55452436194896,15.283862605314322
Denmark,Potatoes,1992,330083,703.0,4566.0,9.47,Moderate,0.0,Cold,Medium,74.23442449841605,72.27567330851763
Denmark,Wheat,1992,61510,703.0,4566.0,9.47,Moderate,0.0,Cold,Medium,74.23442449841605,13.468359973724546
Denmark,Potatoes,1993,386777,703.0,4103.0,8.16,Moderate,0.0,Cold,Medium,86.15196078431373,94.24390838206628
Denmark,Wheat,1993,69791,703.0,4103.0,8.16,Moderate,0.0,Cold,Medium,86.15196078431373,17.005604288499026
Denmark,Potatoes,1994,348378,703.0,3922.0,9.15,Moderate,0.0,Cold,Medium,76.83060109289617,88.80397654855977
Denmark,Wheat,1994,64948,703.0,3922.0,9.15,Moderate,0.0,Cold,Medium,76.83060109289617,16.555697170532756
Denmark,Potatoes,1995,339644,703.0,5043.0,8.75,Moderate,0.0,Cold,Medium,80.34285714285714,67.33624107850912
Denmark,Wheat,1995,75633,703.0,5043.0,8.75,Moderate,0.0,Cold,Medium,80.34285714285714,14.994647105471847
Denmark,Potatoes,1996,367500,703.0,3672.0,7.31,Moderate,0.0,Cold,Medium,96.16963064295486,100.0544514021236
Denmark,Wheat,1996,69864,703.0,3672.0,7.31,Moderate,0.0,Cold,Medium,96.16963064295486,19.02096378981759
Denmark,Potatoes,1997,396154,703.0,3679.0,8.91,Moderate,0.0,Cold,Medium,78.90011223344557,107.65054347826087
Denmark,Wheat,1997,72057,703.0,3679.0,8.91,Moderate,0.0,Cold,Medium,78.90011223344557,19.58070652173913
Denmark,Potatoes,1998,404433,703.0,3623.0,8.65,Moderate,0.0,Cold,Medium,81.27167630057804,111.59850993377484
Denmark,Wheat,1998,72476,703.0,3623.0,8.65,Moderate,0.0,Cold,Medium,81.27167630057804,19.99889624724062
Denmark,Potatoes,1999,395507,703.0,2867.0,9.37,Moderate,0.0,Cold,Medium,75.02668089647813,137.9034170153417
Denmark,Wheat,1999,70074,703.0,2867.0,9.37,Moderate,0.0,Cold,Medium,75.02668089647813,24.43305439330544
Denmark,Potatoes,2000,424863,703.0,3174.0,9.67,Moderate,0.0,Cold,Medium,72.69906928645295,133.81511811023623
Denmark,Wheat,2000,74797,703.0,3174.0,9.67,Moderate,0.0,Cold,Medium,72.69906928645295,23.55811023622047
Denmark,Potatoes,2001,403828,703.0,3311.0,8.78,Moderate,0.0,Cold,Medium,80.06833712984056,121.92874396135265
Denmark,Wheat,2001,73559,703.0,3311.0,8.78,Moderate,0.0,Cold,Medium,80.06833712984056,22.209842995169083
Denmark,Potatoes,2002,399066,703.0,2868.0,9.54,Moderate,0.0,Cold,Medium,73.68972746331238,139.09585221331474
Denmark,Wheat,2002,70345,703.0,2868.0,9.54,Moderate,0.0,Cold,Medium,73.68972746331238,24.518996165911467
Denmark,Potatoes,2004,397415,703.0,2899.0,9.0,Moderate,0.0,Cold,Medium,78.11111111111111,137.0396551724138
Denmark,Wheat,2004,71406,703.0,2899.0,9.0,Moderate,0.0,Cold,Medium,78.11111111111111,24.622758620689655
Denmark,Potatoes,2005,394100,703.0,3246.0,9.11,Moderate,0.0,Cold,Medium,77.16794731064765,121.37357560825377
Denmark,Wheat,2005,72328,703.0,3246.0,9.11,Moderate,0.0,Cold,Medium,77.16794731064765,22.275331074838313
Denmark,Potatoes,2006,352642,703.0,3212.0,9.74,Moderate,0.0,Cold,Medium,72.17659137577002,109.75474634298163
Denmark,Wheat,2006,69964,703.0,3212.0,9.74,Moderate,0.0,Cold,Medium,72.17659137577002,21.77528789293495
Denmark,Potatoes,2007,385647,703.0,3336.0,9.87,Moderate,0.0,Cold,Medium,71.22593718338399,115.56697632604136
Denmark,Wheat,2007,65610,703.0,3336.0,9.87,Moderate,0.0,Cold,Medium,71.22593718338399,19.661372490260714
Denmark,Potatoes,2008,416339,703.0,4145.0,9.82,Moderate,0.0,Cold,Medium,71.58859470468431,100.41944042450555
Denmark,Wheat,2008,78638,703.0,4145.0,9.82,Moderate,0.0,Cold,Medium,71.58859470468431,18.96719729860106
Denmark,Potatoes,2009,415861,703.0,2836.0,9.22,Moderate,0.0,Cold,Medium,76.24728850325378,146.5847726471625
Denmark,Wheat,2009,80373,703.0,2836.0,9.22,Moderate,0.0,Cold,Medium,76.24728850325378,28.330278463165314
Dominican Republic,Cassava,1990,64479,1410.0,4971.0,26.67,High,16.67,Hot,Medium,52.86839145106861,12.968423169750602
Dominican Republic,Cassava,1990,64479,1410.0,4971.0,26.61,High,16.61,Hot,Medium,52.98759864712514,12.968423169750602
Dominican Republic,Maize,1990,16479,1410.0,4971.0,26.67,High,16.67,Hot,Medium,52.86839145106861,3.3143604183427193
Dominican Republic,Maize,1990,16479,1410.0,4971.0,26.61,High,16.61,Hot,Medium,52.98759864712514,3.3143604183427193
Dominican Republic,Plantains and others,1990,98884,1410.0,4971.0,26.67,High,16.67,Hot,Medium,52.86839145106861,19.888173773129527
Dominican Republic,Plantains and others,1990,98884,1410.0,4971.0,26.61,High,16.61,Hot,Medium,52.98759864712514,19.888173773129527
Dominican Republic,Potatoes,1990,118759,1410.0,4971.0,26.67,High,16.67,Hot,Medium,52.86839145106861,23.885559131134354
Dominican Republic,Potatoes,1990,118759,1410.0,4971.0,26.61,High,16.61,Hot,Medium,52.98759864712514,23.885559131134354
Dominican Republic,"Rice, paddy",1990,47851,1410.0,4971.0,26.67,High,16.67,Hot,Medium,52.86839145106861,9.624094931617055
Dominican Republic,"Rice, paddy",1990,47851,1410.0,4971.0,26.61,High,16.61,Hot,Medium,52.98759864712514,9.624094931617055
Dominican Republic,Sorghum,1990,24008,1410.0,4971.0,26.67,High,16.67,Hot,Medium,52.86839145106861,4.82864038616251
Dominican Republic,Sorghum,1990,24008,1410.0,4971.0,26.61,High,16.61,Hot,Medium,52.98759864712514,4.82864038616251
Dominican Republic,Sweet potatoes,1990,60677,1410.0,4971.0,26.67,High,16.67,Hot,Medium,52.86839145106861,12.20374094931617
Dominican Republic,Sweet potatoes,1990,60677,1410.0,4971.0,26.61,High,16.61,Hot,Medium,52.98759864712514,12.20374094931617
Dominican Republic,Yams,1990,51705,1410.0,4971.0,26.67,High,16.67,Hot,Medium,52.86839145106861,10.39923572003218
Dominican Republic,Yams,1990,51705,1410.0,4971.0,26.61,High,16.61,Hot,Medium,52.98759864712514,10.39923572003218
Dominican Republic,Cassava,1991,77740,1410.0,4971.0,26.57,High,16.57,Hot,Medium,53.06736921339857,15.635559131134352
Dominican Republic,Cassava,1991,77740,1410.0,4971.0,26.43,High,16.43,Hot,Medium,53.348467650397275,15.635559131134352
Dominican Republic,Maize,1991,16223,1410.0,4971.0,26.57,High,16.57,Hot,Medium,53.06736921339857,3.262872083668544
Dominican Republic,Maize,1991,16223,1410.0,4971.0,26.43,High,16.43,Hot,Medium,53.348467650397275,3.262872083668544
Dominican Republic,Plantains and others,1991,108065,1410.0,4971.0,26.57,High,16.57,Hot,Medium,53.06736921339857,21.734714400643604
Dominican Republic,Plantains and others,1991,108065,1410.0,4971.0,26.43,High,16.43,Hot,Medium,53.348467650397275,21.734714400643604
Dominican Republic,Potatoes,1991,123819,1410.0,4971.0,26.57,High,16.57,Hot,Medium,53.06736921339857,24.9032582461786
Dominican Republic,Potatoes,1991,123819,1410.0,4971.0,26.43,High,16.43,Hot,Medium,53.348467650397275,24.9032582461786
Dominican Republic,"Rice, paddy",1991,48092,1410.0,4971.0,26.57,High,16.57,Hot,Medium,53.06736921339857,9.672566371681416
Dominican Republic,"Rice, paddy",1991,48092,1410.0,4971.0,26.43,High,16.43,Hot,Medium,53.348467650397275,9.672566371681416
Dominican Republic,Sorghum,1991,19295,1410.0,4971.0,26.57,High,16.57,Hot,Medium,53.06736921339857,3.8807320997586485
Dominican Republic,Sorghum,1991,19295,1410.0,4971.0,26.43,High,16.43,Hot,Medium,53.348467650397275,3.8807320997586485
Dominican Republic,Sweet potatoes,1991,68826,1410.0,4971.0,26.57,High,16.57,Hot,Medium,53.06736921339857,13.84271922767498
Dominican Republic,Sweet potatoes,1991,68826,1410.0,4971.0,26.43,High,16.43,Hot,Medium,53.348467650397275,13.84271922767498
Dominican Republic,Yams,1991,71153,1410.0,4971.0,26.57,High,16.57,Hot,Medium,53.06736921339857,14.310740144810941
Dominican Republic,Yams,1991,71153,1410.0,4971.0,26.43,High,16.43,Hot,Medium,53.348467650397275,14.310740144810941
Dominican Republic,Cassava,1992,54098,1410.0,4971.0,26.45,High,16.45,Hot,Medium,53.30812854442344,10.880530973451327
Dominican Republic,Cassava,1992,54098,1410.0,4971.0,26.4,High,16.4,Hot,Medium,53.409090909090914,10.880530973451327
Dominican Republic,Maize,1992,13760,1410.0,4971.0,26.45,High,16.45,Hot,Medium,53.30812854442344,2.7674979887369267
Dominican Republic,Maize,1992,13760,1410.0,4971.0,26.4,High,16.4,Hot,Medium,53.409090909090914,2.7674979887369267
Dominican Republic,Plantains and others,1992,79229,1410.0,4971.0,26.45,High,16.45,Hot,Medium,53.30812854442344,15.935036202735319
Dominican Republic,Plantains and others,1992,79229,1410.0,4971.0,26.4,High,16.4,Hot,Medium,53.409090909090914,15.935036202735319
Dominican Republic,Potatoes,1992,86284,1410.0,4971.0,26.45,High,16.45,Hot,Medium,53.30812854442344,17.353982300884955
Dominican Republic,Potatoes,1992,86284,1410.0,4971.0,26.4,High,16.4,Hot,Medium,53.409090909090914,17.353982300884955
Dominican Republic,"Rice, paddy",1992,89767,1410.0,4971.0,26.45,High,16.45,Hot,Medium,53.30812854442344,18.05450522928399
Dominican Republic,"Rice, paddy",1992,89767,1410.0,4971.0,26.4,High,16.4,Hot,Medium,53.409090909090914,18.05450522928399
Dominican Republic,Sorghum,1992,25700,1410.0,4971.0,26.45,High,16.45,Hot,Medium,53.30812854442344,5.168946098149638
Dominican Republic,Sorghum,1992,25700,1410.0,4971.0,26.4,High,16.4,Hot,Medium,53.409090909090914,5.168946098149638
Dominican Republic,Sweet potatoes,1992,62031,1410.0,4971.0,26.45,High,16.45,Hot,Medium,53.30812854442344,12.4760659694288
Dominican Republic,Sweet potatoes,1992,62031,1410.0,4971.0,26.4,High,16.4,Hot,Medium,53.409090909090914,12.4760659694288
Dominican Republic,Yams,1992,54622,1410.0,4971.0,26.45,High,16.45,Hot,Medium,53.30812854442344,10.98592115848753
Dominican Republic,Yams,1992,54622,1410.0,4971.0,26.4,High,16.4,Hot,Medium,53.409090909090914,10.98592115848753
Dominican Republic,Cassava,1993,60006,1410.0,4971.0,26.41,High,16.41,Hot,Medium,53.388867853085955,12.06878519710378
Dominican Republic,Cassava,1993,60006,1410.0,4971.0,26.38,High,16.38,Hot,Medium,53.449583017437455,12.06878519710378
Dominican Republic,Maize,1993,14105,1410.0,4971.0,26.41,High,16.41,Hot,Medium,53.388867853085955,2.836886564762671
Dominican Republic,Maize,1993,14105,1410.0,4971.0,26.38,High,16.38,Hot,Medium,53.449583017437455,2.836886564762671
Dominican Republic,Plantains and others,1993,105020,1410.0,4971.0,26.41,High,16.41,Hot,Medium,53.388867853085955,21.122284794851165
Dominican Republic,Plantains and others,1993,105020,1410.0,4971.0,26.38,High,16.38,Hot,Medium,53.449583017437455,21.122284794851165
Dominican Republic,Potatoes,1993,98385,1410.0,4971.0,26.41,High,16.41,Hot,Medium,53.388867853085955,19.78781174577635
Dominican Republic,Potatoes,1993,98385,1410.0,4971.0,26.38,High,16.38,Hot,Medium,53.449583017437455,19.78781174577635
Dominican Republic,"Rice, paddy",1993,50096,1410.0,4971.0,26.41,High,16.41,Hot,Medium,53.388867853085955,10.075623491552696
Dominican Republic,"Rice, paddy",1993,50096,1410.0,4971.0,26.38,High,16.38,Hot,Medium,53.449583017437455,10.075623491552696
Dominican Republic,Sorghum,1993,21713,1410.0,4971.0,26.41,High,16.41,Hot,Medium,53.388867853085955,4.367055510860821
Dominican Republic,Sorghum,1993,21713,1410.0,4971.0,26.38,High,16.38,Hot,Medium,53.449583017437455,4.367055510860821
Dominican Republic,Sweet potatoes,1993,54771,1410.0,4971.0,26.41,High,16.41,Hot,Medium,53.388867853085955,11.015888978278358
Dominican Republic,Sweet potatoes,1993,54771,1410.0,4971.0,26.38,High,16.38,Hot,Medium,53.449583017437455,11.015888978278358
Dominican Republic,Yams,1993,57115,1410.0,4971.0,26.41,High,16.41,Hot,Medium,53.388867853085955,11.487329042638777
Dominican Republic,Yams,1993,57115,1410.0,4971.0,26.38,High,16.38,Hot,Medium,53.449583017437455,11.487329042638777
Dominican Republic,Cassava,1994,60160,1410.0,4971.0,26.78,High,16.78,Hot,Medium,52.65123226288274,12.099758648431214
Dominican Republic,Cassava,1994,60160,1410.0,4971.0,26.64,High,16.64,Hot,Medium,52.927927927927925,12.099758648431214
Dominican Republic,Maize,1994,10268,1410.0,4971.0,26.78,High,16.78,Hot,Medium,52.65123226288274,2.065164923572003
Dominican Republic,Maize,1994,10268,1410.0,4971.0,26.64,High,16.64,Hot,Medium,52.927927927927925,2.065164923572003
Dominican Republic,Plantains and others,1994,71308,1410.0,4971.0,26.78,High,16.78,Hot,Medium,52.65123226288274,14.341914722445695
Dominican Republic,Plantains and others,1994,71308,1410.0,4971.0,26.64,High,16.64,Hot,Medium,52.927927927927925,14.341914722445695
Dominican Republic,Potatoes,1994,121589,1410.0,4971.0,26.78,High,16.78,Hot,Medium,52.65123226288274,24.454746580852774
Dominican Republic,Potatoes,1994,121589,1410.0,4971.0,26.64,High,16.64,Hot,Medium,52.927927927927925,24.454746580852774
Dominican Republic,"Rice, paddy",1994,46589,1410.0,4971.0,26.78,High,16.78,Hot,Medium,52.65123226288274,9.370273531777956
Dominican Republic,"Rice, paddy",1994,46589,1410.0,4971.0,26.64,High,16.64,Hot,Medium,52.927927927927925,9.370273531777956
Dominican Republic,Sorghum,1994,20233,1410.0,4971.0,26.78,High,16.78,Hot,Medium,52.65123226288274,4.069388576025744
Dominican Republic,Sorghum,1994,20233,1410.0,4971.0,26.64,High,16.64,Hot,Medium,52.927927927927925,4.069388576025744
Dominican Republic,Sweet potatoes,1994,61641,1410.0,4971.0,26.78,High,16.78,Hot,Medium,52.65123226288274,12.397626709573613
Dominican Republic,Sweet potatoes,1994,61641,1410.0,4971.0,26.64,High,16.64,Hot,Medium,52.927927927927925,12.397626709573613
Dominican Republic,Yams,1994,48632,1410.0,4971.0,26.78,High,16.78,Hot,Medium,52.65123226288274,9.781174577634754
Dominican Republic,Yams,1994,48632,1410.0,4971.0,26.64,High,16.64,Hot,Medium,52.927927927927925,9.781174577634754
Dominican Republic,Cassava,1995,62154,1410.0,3449.0,26.82,High,16.82,Hot,Medium,52.572706935123044,18.015652173913043
Dominican Republic,Cassava,1995,62154,1410.0,3449.0,26.78,High,16.78,Hot,Medium,52.65123226288274,18.015652173913043
Dominican Republic,Maize,1995,14034,1410.0,3449.0,26.82,High,16.82,Hot,Medium,52.572706935123044,4.067826086956522
Dominican Republic,Maize,1995,14034,1410.0,3449.0,26.78,High,16.78,Hot,Medium,52.65123226288274,4.067826086956522
Dominican Republic,Plantains and others,1995,89385,1410.0,3449.0,26.82,High,16.82,Hot,Medium,52.572706935123044,25.908695652173915
Dominican Republic,Plantains and others,1995,89385,1410.0,3449.0,26.78,High,16.78,Hot,Medium,52.65123226288274,25.908695652173915
Dominican Republic,Potatoes,1995,103563,1410.0,3449.0,26.82,High,16.82,Hot,Medium,52.572706935123044,30.018260869565218
Dominican Republic,Potatoes,1995,103563,1410.0,3449.0,26.78,High,16.78,Hot,Medium,52.65123226288274,30.018260869565218
